TimeStamp,Signal,Price,Quantity,Saldo
2025-10-08 18:00:00,Sell,123460.22,14.238342188298919,873445.7996951465
2025-10-08 22:00:00,Buy,123200.82,14.179220555433746,698057.8831163611
2025-10-08 23:00:00,Sell,123306.0,14.179220555433746,873539.0602854876
2025-10-09 03:00:00,Buy,122038.01,14.31585225431794,698132.4169801617
2025-10-09 04:00:00,Sell,122144.7,14.31585225431794,873668.1451227332
2025-10-09 08:00:00,Buy,121261.62,14.409640001885728,698235.5815820884
2025-10-09 11:00:00,Sell,122737.57,14.409640001885728,893529.677088056
2025-10-09 12:00:00,Buy,123563.38,14.462693997008756,714108.9179287744
2025-10-09 13:00:00,Sell,122415.74,14.462693997008756,875508.7026524435
2025-10-09 16:00:00,Buy,119819.77,14.613760361123104,699706.5551598328
2025-10-09 17:00:00,Sell,120974.0,14.613760361123104,890968.78229357
2025-10-09 18:00:00,Buy,120649.32,14.769561607037156,712062.2508090211
2025-10-09 22:00:00,Sell,121686.19,14.769561607037156,904851.2219392514
2025-10-10 03:00:00,Buy,121026.01,14.953004266425895,723157.0965738497
2025-10-10 05:00:00,Sell,121583.89,14.953004266425895,911742.1052114943
2025-10-10 08:00:00,Buy,121631.54,14.991869793171976,728664.2904850262
2025-10-10 09:00:00,Sell,121314.73,14.991869793171976,905535.6434036888
2025-10-10 15:00:00,Buy,119018.98,15.216659450512665,723704.086208228
2025-10-10 17:00:00,Sell,117623.8,15.216659450512665,882865.2994336495
2025-10-10 21:00:00,Buy,113451.86,15.56369898975036,705585.9473073727
2025-10-10 22:00:00,Sell,113700.0,15.56369898975036,885313.1464313654
2025-10-11 01:00:00,Buy,111095.37,15.93789455728651,707542.2666279472
2025-10-11 02:00:00,Sell,113196.48,15.93789455728651,917370.5201224822
2025-10-11 03:00:00,Buy,112300.01,16.337852866130326,733162.5196818877
2025-10-11 04:00:00,Sell,112945.79,16.337852866130326,926449.1656507263
2025-10-11 10:00:00,Buy,112114.64,16.526818721457364,740418.1731880604
2025-10-11 11:00:00,Sell,112280.0,16.526818721457364,927698.6285795678
2025-10-11 15:00:00,Buy,111793.2,16.596691544379585,741416.7439607906
2025-10-11 17:00:00,Sell,112005.57,16.596691544379585,929737.5403013672
2025-10-11 19:00:00,Buy,111178.31,16.725160515596382,743046.2422088527
2025-10-11 22:00:00,Sell,111043.27,16.725160515596382,925992.2979871294
2025-10-11 23:00:00,Buy,110644.4,16.738168366173607,740053.0445513139
2025-10-12 05:00:00,Sell,111700.38,16.738168366173607,942178.8112732497
2025-10-12 08:00:00,Buy,111310.9,16.9287789654607,752989.3059695811
2025-10-12 09:00:00,Sell,111837.04,16.9287789654607,949574.670176994
2025-10-12 14:00:00,Buy,112338.1,16.90565658804972,758900.0764054536
2025-10-12 21:00:00,Sell,114882.06,16.90565658804972,991045.4619127922
2025-10-12 22:00:00,Buy,115221.4,17.202454785531025,792043.5331607035
2025-10-12 23:00:00,Sell,114958.8,17.202454785531025,984944.231492902
2025-10-13 00:00:00,Buy,115280.84,17.087735160377076,787167.4298091272
2025-10-13 01:00:00,Sell,115713.32,17.087735160377076,990755.4683831926
2025-10-13 06:00:00,Buy,115221.22,17.19744797673888,791811.7703318475
2025-10-13 07:00:00,Sell,115399.67,17.19744797673888,992237.9166713918
2025-10-13 13:00:00,Buy,115345.79,17.20457966730111,792996.5430037763
2025-10-13 14:00:00,Sell,114036.63,17.20457966730111,968135.7979064807
2025-10-13 15:00:00,Buy,114312.1,16.938465795072975,773734.1296868594
2025-10-13 18:00:00,Sell,115160.63,16.938465795072975,980953.8278923712
2025-10-14 00:00:00,Buy,114959.03,17.0661465722592,783978.299251583
2025-10-14 01:00:00,Sell,114274.57,17.0661465722592,967707.8795227682
2025-10-14 03:00:00,Buy,113500.0,17.052121225070806,773392.1373145963
2025-10-14 04:00:00,Sell,113062.09,17.052121225070806,958695.2394276232
2025-10-14 12:00:00,Buy,110803.28,17.304455958842073,766189.2353505564
2025-10-14 16:00:00,Sell,112328.83,17.304455958842073,983549.5803074354
2025-10-14 18:00:00,Buy,112861.36,17.429341278670314,786052.8245817024
