time,exchange,symbol,interval,price_open,price_high,price_low,price_close,price_volume_usd,funding_open,funding_high,funding_low,funding_close,basis_open_basis,basis_close_basis,basis_open_change,basis_close_change,ls_global_global_account_long_percent,ls_global_global_account_short_percent,ls_global_global_account_long_short_ratio,ls_top_top_account_long_percent,ls_top_top_account_short_percent,ls_top_top_account_long_short_ratio
2025-03-12 10:00:00,Binance,BTCUSDT,1h,82680.06,82771.05,82106.09,82492.67,90856136.5112,0.002785,0.002785,0.001902,0.002075,0.0671,0.0395,55.46,32.57,66.52,33.48,1.99,69.55,30.45,2.28
2025-03-12 11:00:00,Binance,BTCUSDT,1h,82492.67,83076.79,82430.01,83004.45,83703801.5108,0.002075,0.002976,0.002075,0.002913,0.0394,0.0391,32.47,32.45,66.11,33.89,1.95,69.24,30.76,2.25
2025-03-12 12:00:00,Binance,BTCUSDT,1h,83004.45,84539.85,82873.2,84069.0,305668480.6757,0.002913,0.002992,0.002149,0.002788,0.0392,0.0568,32.55,47.7,66.58,33.42,1.99,69.38,30.62,2.27
2025-03-12 13:00:00,Binance,BTCUSDT,1h,84069.01,84217.12,82357.44,82686.27,281332843.8328,0.002788,0.002811,0.001541,0.001618,0.0567,0.044,47.61,36.37,65.7,34.3,1.92,67.86,32.14,2.11
2025-03-12 14:00:00,Binance,BTCUSDT,1h,82686.26,82920.35,81528.58,81535.72,168407317.6887,0.001618,0.003029,0.001618,0.003029,0.045,0.0427,37.16,34.82,64.71,35.29,1.83,67.69,32.31,2.1
2025-03-12 15:00:00,Binance,BTCUSDT,1h,81535.72,82013.4,80607.65,81738.97,222906135.9824,0.003029,0.004586,0.003029,0.004013,0.0426,0.0623,34.72,50.87,65.64,34.36,1.91,68.87,31.13,2.21
2025-03-12 16:00:00,Binance,BTCUSDT,1h,81738.97,82287.52,81626.64,81970.76,108364308.9077,0.004013,0.004332,0.003904,0.003904,0.0624,0.0595,50.97,48.76,68.15,31.85,2.14,70.98,29.02,2.45
2025-03-12 17:00:00,Binance,BTCUSDT,1h,81970.77,82884.51,81780.01,81844.41,98794332.4985,0.003904,0.003927,0.003096,0.003206,0.0594,0.0399,48.67,32.61,67.56,32.44,2.08,70.5,29.5,2.39
2025-03-12 18:00:00,Binance,BTCUSDT,1h,81844.41,82803.76,81723.0,82628.68,69623771.7868,0.003206,0.003449,0.002716,0.002744,0.04,0.047,32.71,38.78,67.37,32.63,2.07,70.39,29.61,2.38
2025-03-12 19:00:00,Binance,BTCUSDT,1h,82628.67,83165.46,82487.85,82915.93,70427117.7476,0.002744,0.002766,0.00178,0.001879,0.0469,0.0466,38.77,38.63,67.33,32.67,2.06,70.29,29.71,2.37
2025-03-12 20:00:00,Binance,BTCUSDT,1h,82915.94,83189.23,82709.36,83124.95,43955487.192,0.001879,0.001879,0.001145,0.001147,0.05,0.0617,41.44,51.25,67.1,32.9,2.04,69.93,30.07,2.33
2025-03-12 21:00:00,Binance,BTCUSDT,1h,83124.95,83321.51,82852.29,83093.69,32253934.6865,0.001147,0.001149,0.000446,0.000817,0.0616,0.0537,51.15,44.59,66.89,33.11,2.02,69.79,30.21,2.31
2025-03-12 22:00:00,Binance,BTCUSDT,1h,83093.69,83693.0,83087.4,83651.15,50740954.258,0.000817,0.00094,0.000188,0.000242,0.0537,0.0515,44.59,43.05,66.02,33.98,1.94,69.08,30.92,2.23
2025-03-12 23:00:00,Binance,BTCUSDT,1h,83651.15,83887.26,83409.09,83680.12,56877358.2115,0.000242,0.000673,8.3e-05,0.000489,0.0515,0.0471,43.05,39.42,65.74,34.26,1.92,68.65,31.35,2.19
2025-03-13 00:00:00,Binance,BTCUSDT,1h,83680.12,84000.0,83438.67,83444.88,99989337.6031,0.000489,0.001192,0.000393,0.001192,0.0472,0.0389,39.52,32.48,64.81,35.19,1.84,67.93,32.07,2.12
2025-03-13 01:00:00,Binance,BTCUSDT,1h,83444.89,84222.0,83312.92,83919.68,79650128.2932,0.001192,0.00225,0.001192,0.002164,0.039,0.0464,32.49,38.88,63.32,36.68,1.73,66.64,33.36,2.0
2025-03-13 02:00:00,Binance,BTCUSDT,1h,83919.69,84336.33,83743.14,83785.58,75779891.9502,0.002164,0.00256,0.002096,0.00256,0.0465,0.0464,38.99,38.88,62.25,37.75,1.65,65.71,34.29,1.92
2025-03-13 03:00:00,Binance,BTCUSDT,1h,83785.59,84199.54,83542.53,83577.14,60400080.8727,0.00256,0.003246,0.00256,0.003,0.0463,0.0479,38.79,40.04,61.34,38.66,1.59,64.73,35.27,1.84
2025-03-13 04:00:00,Binance,BTCUSDT,1h,83577.14,83709.03,83201.91,83286.63,61651926.2457,0.003,0.003139,0.002787,0.003068,0.0478,0.0361,39.94,30.03,61.19,38.81,1.58,65.01,34.99,1.86
2025-03-13 05:00:00,Binance,BTCUSDT,1h,83286.63,83540.83,83077.0,83157.16,62254054.9659,0.003068,0.003273,0.002697,0.002812,0.0361,0.0429,30.03,35.66,60.39,39.61,1.53,64.65,35.35,1.83
2025-03-13 06:00:00,Binance,BTCUSDT,1h,83157.16,83329.42,82851.0,83292.6,67641951.4623,0.002812,0.003282,0.002747,0.003155,0.043,0.0512,35.76,42.6,60.73,39.27,1.55,64.86,35.14,1.85
2025-03-13 07:00:00,Binance,BTCUSDT,1h,83292.6,83559.06,83127.98,83151.99,65270189.5063,0.003155,0.003377,0.002112,0.002112,0.0512,0.0403,42.6,33.49,62.04,37.96,1.63,66.14,33.86,1.95
2025-03-13 08:00:00,Binance,BTCUSDT,1h,83152.0,83262.58,82400.04,82973.35,68110581.4073,0.002112,0.002408,0.001709,0.002408,0.0402,0.0473,33.4,39.25,62.96,37.04,1.7,66.85,33.15,2.02
2025-03-13 09:00:00,Binance,BTCUSDT,1h,82973.34,83522.61,82969.79,83426.87,80385027.6339,0.002408,0.003796,0.002408,0.003796,0.0492,0.0329,40.84,27.47,63.27,36.73,1.72,67.34,32.66,2.06
2025-03-13 10:00:00,Binance,BTCUSDT,1h,83426.87,83488.43,83001.0,83191.67,62802951.6088,0.003796,0.004321,0.003686,0.00432,0.0329,0.0523,27.47,43.47,63.51,36.49,1.74,67.46,32.54,2.07
2025-03-13 11:00:00,Binance,BTCUSDT,1h,83191.67,83229.42,82708.29,82975.86,54539650.9875,0.00432,0.004734,0.00432,0.004734,0.0523,0.0438,43.47,36.36,63.05,36.95,1.71,67.15,32.85,2.04
2025-03-13 12:00:00,Binance,BTCUSDT,1h,82975.86,83900.0,82286.0,82517.99,138816148.3488,0.004734,0.004997,0.004045,0.004045,0.0441,0.0589,36.56,48.59,63.6,36.4,1.75,67.75,32.25,2.1
2025-03-13 13:00:00,Binance,BTCUSDT,1h,82518.0,83111.64,81600.0,81777.15,169562757.8243,0.004045,0.004045,0.002085,0.002085,0.0591,0.057,48.7,46.55,64.05,35.95,1.78,68.12,31.88,2.14
2025-03-13 14:00:00,Binance,BTCUSDT,1h,81777.15,82524.46,81546.52,82009.5,141550306.8262,0.002085,0.002107,0.001611,0.002094,0.0571,0.0525,46.65,43.0,64.6,35.4,1.83,68.86,31.14,2.21
2025-03-13 15:00:00,Binance,BTCUSDT,1h,82009.51,82193.66,80954.29,81044.72,177161899.227,0.002094,0.003103,0.002094,0.003103,0.0524,0.0354,42.91,28.72,65.96,34.04,1.94,69.51,30.49,2.28
2025-03-13 16:00:00,Binance,BTCUSDT,1h,81044.72,81264.73,80666.0,80876.36,136584803.6348,0.003103,0.004878,0.003103,0.004878,0.0354,0.0325,28.72,26.26,67.87,32.13,2.11,71.65,28.35,2.53
2025-03-13 17:00:00,Binance,BTCUSDT,1h,80876.36,80893.02,79939.9,80064.0,240125767.5666,0.004878,0.006403,0.004878,0.006403,0.0325,0.0367,26.26,29.4,68.85,31.15,2.21,72.45,27.55,2.63
2025-03-13 18:00:00,Binance,BTCUSDT,1h,80063.99,80957.84,79996.65,80820.05,132098796.8115,0.006403,0.006589,0.005727,0.006147,0.0367,0.0439,29.39,35.45,68.94,31.06,2.22,72.91,27.09,2.69
2025-03-13 19:00:00,Binance,BTCUSDT,1h,80820.05,81031.81,80137.47,80211.4,87124552.7562,0.006147,0.007942,0.006147,0.007942,0.0439,0.0418,35.45,33.5,70.4,29.6,2.38,73.74,26.26,2.81
2025-03-13 20:00:00,Binance,BTCUSDT,1h,80210.4,80735.83,80189.89,80379.05,62023552.757,0.007942,0.008977,0.007924,0.008977,0.041,0.0386,32.9,31.05,69.74,30.26,2.31,73.21,26.79,2.73
2025-03-13 21:00:00,Binance,BTCUSDT,1h,80379.05,80882.65,80280.66,80819.99,57520355.5857,0.008977,0.009285,0.008875,0.008902,0.0386,0.055,31.05,44.39,69.99,30.01,2.33,73.31,26.69,2.75
2025-03-13 22:00:00,Binance,BTCUSDT,1h,80819.99,81400.0,80730.48,81395.54,44586104.4339,0.008902,0.008902,0.007109,0.007109,0.0551,0.0609,44.49,49.54,70.38,29.62,2.38,73.51,26.49,2.78
2025-03-13 23:00:00,Binance,BTCUSDT,1h,81395.54,81484.23,81046.57,81115.78,35208172.077,0.007109,0.007109,0.005389,0.005389,0.0609,0.0375,49.54,30.38,71.3,28.7,2.48,73.75,26.25,2.81
2025-03-14 00:00:00,Binance,BTCUSDT,1h,81115.78,81694.41,80818.84,81503.31,58619261.2209,0.005389,0.005631,0.005049,0.005049,0.0373,0.0556,30.28,45.31,70.72,29.28,2.42,73.4,26.6,2.76
2025-03-14 01:00:00,Binance,BTCUSDT,1h,81503.31,81876.17,81206.04,81603.08,41299933.033,0.005049,0.005049,0.002958,0.002958,0.0556,0.0547,45.31,44.58,71.06,28.94,2.46,73.4,26.6,2.76
2025-03-14 02:00:00,Binance,BTCUSDT,1h,81603.07,82270.51,81588.51,82226.98,58572676.8525,0.002958,0.003064,0.002709,0.002969,0.0548,0.0381,44.67,31.28,70.63,29.37,2.41,72.87,27.13,2.69
2025-03-14 03:00:00,Binance,BTCUSDT,1h,82226.98,82247.7,81708.96,81888.77,65859959.4994,0.002969,0.003795,0.002969,0.003794,0.0381,0.0333,31.28,27.27,70.11,29.89,2.35,71.23,28.77,2.48
2025-03-14 04:00:00,Binance,BTCUSDT,1h,81888.77,82040.0,81841.99,81948.16,30431273.8079,0.003794,0.004736,0.003789,0.004736,0.0333,0.0433,27.27,35.46,69.23,30.77,2.25,70.69,29.31,2.41
2025-03-14 05:00:00,Binance,BTCUSDT,1h,81948.17,82218.03,81820.22,82141.96,51029783.1605,0.004736,0.005704,0.004736,0.0057,0.0432,0.0356,35.37,29.26,68.93,31.07,2.22,70.46,29.54,2.39
2025-03-14 06:00:00,Binance,BTCUSDT,1h,82141.96,82191.22,81780.08,82038.09,33214553.6685,0.0057,0.005989,0.005318,0.005989,0.0355,0.0512,29.16,41.99,68.75,31.25,2.2,70.3,29.7,2.37
2025-03-14 07:00:00,Binance,BTCUSDT,1h,82038.09,82454.5,81895.95,82170.85,51167440.0,0.005989,0.005996,0.005424,0.005424,0.0513,0.0564,42.09,46.35,67.93,32.07,2.12,69.71,30.29,2.3
2025-03-14 08:00:00,Binance,BTCUSDT,1h,82170.84,82647.21,82170.84,82593.44,52925173.0071,0.005424,0.005424,0.004829,0.004939,0.0563,0.0377,46.24,31.14,67.82,32.18,2.11,69.44,30.56,2.27
2025-03-14 09:00:00,Binance,BTCUSDT,1h,82593.45,82940.34,82569.31,82776.5,58850446.9882,0.004939,0.005016,0.003238,0.003238,0.0376,0.05,31.05,41.4,67.45,32.55,2.07,69.01,30.99,2.23
2025-03-14 10:00:00,Binance,BTCUSDT,1h,82776.51,83300.01,82672.29,83042.22,105308839.5815,0.003238,0.003238,0.00142,0.00142,0.0499,0.0509,41.31,42.22,66.17,33.83,1.96,67.79,32.21,2.11
2025-03-14 11:00:00,Binance,BTCUSDT,1h,83042.21,83348.46,82975.33,83253.15,59855896.1791,0.00142,0.00142,0.000244,0.000244,0.0509,0.0605,42.21,50.35,64.88,35.12,1.85,66.54,33.46,1.99
2025-03-14 12:00:00,Binance,BTCUSDT,1h,83253.15,83526.96,83052.41,83420.87,76771117.9808,0.000244,0.000244,-0.000396,-0.00018,0.0604,0.049,50.25,40.87,63.88,36.12,1.77,65.67,34.33,1.91
2025-03-14 13:00:00,Binance,BTCUSDT,1h,83420.87,83888.0,83040.83,83602.16,154229718.3295,-0.00018,0.000154,-0.000313,0.000134,0.049,0.0524,40.87,43.76,62.1,37.9,1.64,64.16,35.84,1.79
2025-03-14 14:00:00,Binance,BTCUSDT,1h,83602.15,83602.15,82640.59,83524.8,255163336.1074,0.000134,0.000271,-0.000182,-8.2e-05,0.0522,0.0346,43.65,28.9,59.62,40.38,1.48,62.02,37.98,1.63
2025-03-14 15:00:00,Binance,BTCUSDT,1h,83524.8,85309.71,83524.8,84724.58,472400303.8094,-8.2e-05,0.000565,-8.2e-05,0.00038,0.0345,0.0382,28.8,32.38,58.85,41.15,1.43,62.01,37.99,1.63
2025-03-14 16:00:00,Binance,BTCUSDT,1h,84724.58,84950.0,83949.19,84787.37,189862583.0,0.00038,0.000431,-0.000188,0.000341,0.0384,0.0578,32.48,48.97,54.91,45.09,1.22,57.28,42.72,1.34
2025-03-14 17:00:00,Binance,BTCUSDT,1h,84787.37,84838.0,84194.01,84365.18,72736603.0446,0.000341,0.000413,0.000208,0.000406,0.0579,0.0536,49.07,45.18,55.76,44.24,1.26,58.27,41.73,1.4
2025-03-14 18:00:00,Binance,BTCUSDT,1h,84365.18,84726.42,84203.66,84570.54,67833812.7164,0.000406,0.000764,0.000331,0.00076,0.0537,0.0478,45.28,40.44,55.24,44.76,1.23,57.95,42.05,1.38
2025-03-14 19:00:00,Binance,BTCUSDT,1h,84570.54,84929.45,84458.44,84554.0,62428146.0179,0.00076,0.001088,-0.000457,-0.000457,0.0478,0.0543,40.44,45.9,55.15,44.85,1.23,57.68,42.32,1.36
2025-03-14 20:00:00,Binance,BTCUSDT,1h,84554.0,84554.01,83717.69,84127.2,84164063.7307,-0.000457,-0.000457,-0.002139,-0.002139,0.0582,0.0514,49.2,43.2,55.24,44.76,1.23,57.64,42.36,1.36
2025-03-14 21:00:00,Binance,BTCUSDT,1h,84127.21,84299.7,83953.57,84205.79,32299915.066,-0.002139,-0.002139,-0.003747,-0.003747,0.0515,0.0545,43.31,45.89,54.81,45.19,1.21,57.61,42.39,1.36
2025-03-14 22:00:00,Binance,BTCUSDT,1h,84205.79,84512.05,84105.73,84438.06,71671827.5119,-0.003747,-0.003747,-0.005629,-0.005629,0.0545,0.0561,45.89,47.36,54.64,45.36,1.21,57.49,42.51,1.35
2025-03-14 23:00:00,Binance,BTCUSDT,1h,84438.07,84445.2,83950.06,83983.2,36731059.7001,-0.005629,-0.005629,-0.006352,-0.006038,0.056,0.0517,47.27,43.4,55.38,44.62,1.24,58.04,41.96,1.38
2025-03-15 00:00:00,Binance,BTCUSDT,1h,83983.19,84351.88,83964.57,84297.14,34090452.5856,-0.006038,-0.006009,-0.00695,-0.00695,0.0516,0.0607,43.29,51.14,54.94,45.06,1.22,57.79,42.21,1.37
2025-03-15 01:00:00,Binance,BTCUSDT,1h,84297.13,84583.04,84107.27,84353.85,36517772.7752,-0.00695,-0.00695,-0.007702,-0.007633,0.0606,0.0585,51.03,49.35,55.39,44.61,1.24,58.05,41.95,1.38
2025-03-15 02:00:00,Binance,BTCUSDT,1h,84353.85,84632.08,84160.37,84557.95,38189317.1849,-0.007633,-0.006875,-0.007726,-0.006875,0.0585,0.0622,49.35,52.55,55.75,44.25,1.26,58.27,41.73,1.4
2025-03-15 03:00:00,Binance,BTCUSDT,1h,84557.96,84676.28,84418.38,84491.99,43175485.2904,-0.006875,-0.006615,-0.006995,-0.006705,0.0622,0.0617,52.56,52.09,55.81,44.19,1.26,58.43,41.57,1.41
2025-03-15 04:00:00,Binance,BTCUSDT,1h,84492.0,84559.0,84300.04,84456.57,24986226.7773,-0.006705,-0.006249,-0.006735,-0.006249,0.0616,0.0515,52.0,43.47,56.15,43.85,1.28,58.69,41.31,1.42
2025-03-15 05:00:00,Binance,BTCUSDT,1h,84456.58,84478.03,84266.25,84266.26,22282934.825,-0.006249,-0.006032,-0.006321,-0.0061,0.0515,0.0569,43.48,47.96,56.1,43.9,1.28,58.65,41.35,1.42
2025-03-15 06:00:00,Binance,BTCUSDT,1h,84266.26,84308.16,84160.37,84183.28,26218321.4481,-0.0061,-0.004973,-0.006108,-0.004973,0.0571,0.045,48.06,37.88,56.05,43.95,1.28,58.7,41.3,1.42
2025-03-15 07:00:00,Binance,BTCUSDT,1h,84183.28,84192.21,83791.09,83827.31,76936936.2544,-0.004973,-0.002477,-0.004973,-0.002477,0.045,0.0362,37.88,30.31,55.95,44.05,1.27,58.71,41.29,1.42
2025-03-15 08:00:00,Binance,BTCUSDT,1h,83827.32,84032.9,83618.0,83891.36,65373203.0966,-0.002477,0.000227,-0.002477,0.000196,0.0361,0.0435,30.22,36.46,55.97,44.03,1.27,59.16,40.84,1.45
2025-03-15 09:00:00,Binance,BTCUSDT,1h,83891.37,83975.22,83710.32,83966.95,79603400.1257,0.000196,0.001652,0.000185,0.001608,0.0435,0.0471,36.47,39.55,56.74,43.26,1.31,60.1,39.9,1.51
2025-03-15 10:00:00,Binance,BTCUSDT,1h,83966.95,83994.11,83667.23,83912.19,32351361.1151,0.001608,0.001608,0.000951,0.001005,0.0472,0.0503,39.65,42.19,57.15,42.85,1.33,60.55,39.45,1.54
2025-03-15 11:00:00,Binance,BTCUSDT,1h,83912.19,84184.58,83842.95,84103.74,36677336.7926,0.001005,0.001111,0.000249,0.000249,0.0502,0.0582,42.09,48.94,57.43,42.57,1.35,60.81,39.19,1.55
2025-03-15 12:00:00,Binance,BTCUSDT,1h,84103.74,84272.19,84010.58,84136.53,53742720.6347,0.000249,0.000249,-0.000925,-0.000925,0.0583,0.0516,49.04,43.43,58.48,41.52,1.41,61.47,38.53,1.6
2025-03-15 13:00:00,Binance,BTCUSDT,1h,84136.53,84499.74,84132.08,84460.0,68346199.6806,-0.000925,-0.000879,-0.001761,-0.001761,0.0518,0.0635,43.53,53.6,58.65,41.35,1.42,61.52,38.48,1.6
2025-03-15 14:00:00,Binance,BTCUSDT,1h,84459.99,84459.99,84106.83,84131.75,72416511.0154,-0.001761,-0.000895,-0.002163,-0.000895,0.0636,0.0279,53.69,23.45,58.33,41.67,1.4,60.74,39.26,1.55
2025-03-15 15:00:00,Binance,BTCUSDT,1h,84131.75,84408.6,84131.75,84346.02,41093994.2776,-0.000895,-2.7e-05,-0.000895,-0.000243,0.0278,0.0596,23.35,50.22,57.47,42.53,1.35,60.2,39.8,1.51
2025-03-15 16:00:00,Binance,BTCUSDT,1h,84346.03,84498.72,84196.0,84362.91,57407749.6111,-0.000243,0.000638,-0.000489,0.000408,0.0597,0.0553,50.33,46.61,57.55,42.45,1.36,60.29,39.71,1.52
2025-03-15 17:00:00,Binance,BTCUSDT,1h,84362.9,84495.43,84277.66,84422.25,33091261.0944,0.000408,0.000419,3.7e-05,9.4e-05,0.0554,0.0559,46.7,47.15,57.61,42.39,1.36,60.38,39.62,1.52
2025-03-15 18:00:00,Binance,BTCUSDT,1h,84422.25,84476.46,84125.01,84223.29,23961834.5165,9.4e-05,0.000479,9.4e-05,0.000476,0.0559,0.048,47.15,40.39,57.61,42.39,1.36,60.33,39.67,1.52
2025-03-15 19:00:00,Binance,BTCUSDT,1h,84223.28,84320.49,84076.92,84299.98,27343664.59,0.000476,0.002188,0.000476,0.002188,0.0481,0.046,40.48,38.78,57.23,42.77,1.34,60.04,39.96,1.5
2025-03-15 20:00:00,Binance,BTCUSDT,1h,84299.99,84450.0,84299.98,84389.31,14766925.043,0.002188,0.002261,0.001524,0.001524,0.046,0.0525,38.79,44.31,57.33,42.67,1.34,60.13,39.87,1.51
2025-03-15 21:00:00,Binance,BTCUSDT,1h,84389.31,84467.7,84237.58,84388.73,16812743.0495,0.001524,0.001558,0.001246,0.001291,0.0525,0.0554,44.31,46.73,57.24,42.76,1.34,60.08,39.92,1.51
2025-03-15 22:00:00,Binance,BTCUSDT,1h,84388.73,84450.1,84322.82,84382.65,13620778.7928,0.001291,0.001291,0.000122,0.000149,0.0554,0.0572,46.73,48.25,57.25,42.75,1.34,60.16,39.84,1.51
2025-03-15 23:00:00,Binance,BTCUSDT,1h,84382.65,84411.69,84268.4,84338.44,14438541.3475,0.000149,0.000447,-0.000175,0.000405,0.0572,0.0422,48.25,35.54,57.15,42.85,1.33,60.1,39.9,1.51
2025-03-16 00:00:00,Binance,BTCUSDT,1h,84338.44,84391.06,84213.03,84253.52,15487450.4982,0.000405,0.001692,0.000405,0.001692,0.042,0.0469,35.44,39.52,57.02,42.98,1.33,59.99,40.01,1.5
2025-03-16 01:00:00,Binance,BTCUSDT,1h,84253.53,84277.03,83840.0,83869.31,38449598.6814,0.001692,0.002086,0.001497,0.001497,0.0469,0.0487,39.53,40.81,56.92,43.08,1.32,59.89,40.11,1.49
2025-03-16 02:00:00,Binance,BTCUSDT,1h,83869.32,84130.39,83733.86,83966.05,26906709.5901,0.001497,0.001497,0.000834,0.000834,0.0488,0.0526,40.92,44.15,56.44,43.56,1.3,59.84,40.16,1.49
2025-03-16 03:00:00,Binance,BTCUSDT,1h,83966.05,84393.72,83906.26,84332.34,21214788.7444,0.000834,0.00086,0.000477,0.000522,0.0526,0.0432,44.15,36.44,56.68,43.32,1.31,60.12,39.88,1.51
2025-03-16 04:00:00,Binance,BTCUSDT,1h,84332.35,84418.0,84245.98,84408.97,22444422.6842,0.000522,0.002218,0.000522,0.002218,0.0431,0.0512,36.35,43.17,57.05,42.95,1.33,60.26,39.74,1.52
2025-03-16 05:00:00,Binance,BTCUSDT,1h,84408.97,84411.85,84305.95,84395.31,17523012.221,0.002218,0.003025,0.002218,0.003025,0.0512,0.0534,43.17,45.01,56.47,43.53,1.3,59.77,40.23,1.49
2025-03-16 06:00:00,Binance,BTCUSDT,1h,84395.31,84400.0,84228.0,84228.0,12292431.6223,0.003025,0.003557,0.003025,0.003557,0.0535,0.0475,45.11,40.0,56.26,43.74,1.29,59.61,40.39,1.48
2025-03-16 07:00:00,Binance,BTCUSDT,1h,84228.01,84373.64,83972.57,84273.96,29063850.334,0.003557,0.004243,0.003557,0.004243,0.0475,0.0379,40.01,31.96,55.83,44.17,1.26,59.36,40.64,1.46
2025-03-16 08:00:00,Binance,BTCUSDT,1h,84273.95,84335.43,84162.83,84268.36,18369313.9321,0.004243,0.004619,0.004236,0.004603,0.0378,0.0562,31.85,47.36,56.09,43.91,1.28,59.52,40.48,1.47
2025-03-16 09:00:00,Binance,BTCUSDT,1h,84268.36,84271.03,83800.0,83897.02,38383208.4851,0.004603,0.004616,0.004137,0.004137,0.0561,0.0477,47.26,40.02,56.17,43.83,1.28,59.68,40.32,1.48
2025-03-16 10:00:00,Binance,BTCUSDT,1h,83897.02,84066.92,83649.04,83666.98,38434537.6158,0.004137,0.004147,0.002683,0.002683,0.0476,0.0479,39.92,40.08,56.82,43.18,1.32,60.28,39.72,1.52
2025-03-16 11:00:00,Binance,BTCUSDT,1h,83666.98,83691.61,82381.46,82410.02,153202538.8554,0.002683,0.002742,0.002085,0.002091,0.048,0.0511,40.18,42.12,57.2,42.8,1.34,60.64,39.36,1.54
2025-03-16 12:00:00,Binance,BTCUSDT,1h,82410.01,82931.41,82400.0,82755.89,85461450.9708,0.002091,0.002153,0.000901,0.000936,0.0493,0.0535,40.61,44.29,58.96,41.04,1.44,63.27,36.73,1.72
2025-03-16 13:00:00,Binance,BTCUSDT,1h,82755.89,83151.81,82498.38,82596.1,89077389.6111,0.000936,0.000969,0.000548,0.000644,0.0534,0.0424,44.19,35.0,60.73,39.27,1.55,64.53,35.47,1.82
2025-03-16 14:00:00,Binance,BTCUSDT,1h,82596.09,83385.97,82575.36,83373.16,71547110.2276,0.000644,0.001151,0.000644,0.000955,0.0425,0.0468,35.09,38.96,60.75,39.25,1.55,64.45,35.55,1.81
2025-03-16 15:00:00,Binance,BTCUSDT,1h,83373.15,83508.95,82981.14,83320.83,64267260.0767,0.000955,0.001254,0.000755,0.001254,0.0467,0.049,38.95,40.83,60.95,39.05,1.56,64.28,35.72,1.8
2025-03-16 16:00:00,Binance,BTCUSDT,1h,83320.83,85117.04,83293.42,83634.53,282015006.2865,0.001254,0.003308,0.001247,0.003244,0.049,0.0474,40.83,39.63,61.28,38.72,1.58,64.91,35.09,1.85
2025-03-16 17:00:00,Binance,BTCUSDT,1h,83633.49,84118.56,83483.45,83913.22,75882850.638,0.003244,0.004922,0.003244,0.004922,0.0463,0.0519,38.69,43.52,60.76,39.24,1.55,63.97,36.03,1.78
2025-03-16 18:00:00,Binance,BTCUSDT,1h,83913.22,84094.52,83633.14,83701.75,44534312.0653,0.004922,0.00578,0.004887,0.005667,0.0518,0.0488,43.42,40.85,61.1,38.9,1.57,64.16,35.84,1.79
2025-03-16 19:00:00,Binance,BTCUSDT,1h,83701.76,83727.28,82562.36,83098.47,91441057.2726,0.005667,0.005794,0.005331,0.005331,0.049,0.0411,40.96,34.17,60.81,39.19,1.55,63.96,36.04,1.78
2025-03-16 20:00:00,Binance,BTCUSDT,1h,83098.47,83453.01,82910.77,83216.98,45499346.3309,0.005331,0.005331,0.004364,0.004408,0.0411,0.0463,34.17,38.48,60.43,39.57,1.53,64.0,36.0,1.78
2025-03-16 21:00:00,Binance,BTCUSDT,1h,83216.99,83224.31,82688.82,82766.52,39988600.1008,0.004408,0.004457,0.003768,0.003828,0.0464,0.0455,38.59,37.62,60.44,39.56,1.53,63.98,36.02,1.78
2025-03-16 22:00:00,Binance,BTCUSDT,1h,82766.51,82846.0,82090.7,82093.71,75082093.9651,0.003828,0.003848,0.001698,0.001698,0.0456,0.0532,37.71,43.61,60.71,39.29,1.55,64.43,35.57,1.81
2025-03-16 23:00:00,Binance,BTCUSDT,1h,82093.72,82632.0,81981.12,82574.53,68319362.8238,0.001698,0.001698,0.000913,0.001068,0.0532,0.0399,43.62,32.93,61.02,38.98,1.57,64.82,35.18,1.84
2025-03-17 00:00:00,Binance,BTCUSDT,1h,82574.52,83156.5,82523.0,83054.91,42613862.5403,0.001068,0.001522,0.001068,0.001522,0.0399,0.0374,32.92,31.01,62.65,37.35,1.68,66.07,33.93,1.95
2025-03-17 01:00:00,Binance,BTCUSDT,1h,83054.9,83400.0,82825.55,83233.8,45910299.4272,0.001522,0.002583,0.001522,0.002544,0.0373,0.041,31.0,34.1,62.42,37.58,1.66,65.35,34.65,1.89
2025-03-17 02:00:00,Binance,BTCUSDT,1h,83233.8,83375.35,82981.68,83212.51,30335904.1727,0.002544,0.003428,0.002463,0.003428,0.041,0.047,34.1,39.11,62.15,37.85,1.64,64.94,35.06,1.85
